Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State
CUST-272468,Dinesh Gungah,Male,29,30,Driver,Yes,Yes,Mauritius,Grand Port
CUST-843636,Kiran Suntoo,Male,45,49,Real Estate Agent,No,Yes,Mauritius,Quatre Bornes
CUST-776200,Anita Ramjuttun,Female,44,49,Chef,No,Yes,Mauritius,Grand Port
CUST-469359,Lucie Bucktowar,Female,27,48,Tourism Officer,Yes,Yes,Mauritius,Port Louis
CUST-833280,Leila Torabally,Female,43,62,Driver,Yes,Yes,Mauritius,Plaines Wilhems
CUST-827179,Sandrine Busgopaul,Other,44,69,Hotel Manager,No,Yes,Mauritius,Port Louis
CUST-191338,Sushma Dabeesing,Female,31,47,Carpenter,Yes,No,Mauritius,Grand Port
CUST-581416,Kavita Curpen,Female,26,27,Insurance Broker,Yes,No,Mauritius,Moka
CUST-630229,Vishal Peerthum,Male,35,60,Factory Supervisor,Yes,No,Mauritius,Port Louis
CUST-230737,Avinash Gungah,Male,55,59,Security Guard,Yes,No,Mauritius,Moka
CUST-685394,Sanjeev Torabally,Male,39,60,Sugarcane Worker,Yes,Yes,Mauritius,Curepipe
CUST-932313,Nitin Mungur,Male,25,45,Marketing Officer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-440065,Roshan Elahee,Male,41,55,Lawyer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-260187,Isabelle Busgopaul,Female,32,36,Factory Supervisor,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-261447,Zara Nunkoo,Female,37,48,Sugarcane Worker,Yes,Yes,Mauritius,Port Louis
CUST-159936,Christine Callychurn,Female,43,55,Mechanic,No,Yes,Mauritius,Grand Port
CUST-354010,Vikram Hurree,Male,34,54,Customs Officer,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-158114,Pooja Appasamy,Female,49,57,Security Guard,No,No,Mauritius,Port Louis
CUST-609153,Nathalie Ramsamy,Female,43,64,Electrician,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-255710,Sanjeev Bhugon,Male,38,38,Engineer,Yes,No,Mauritius,Port Louis
CUST-922655,Kavita Seetaram,Female,24,33,Security Guard,Yes,No,Mauritius,Moka
CUST-429075,Thierry Bissessur,Male,50,73,Architect,No,Yes,Mauritius,Grand Port
CUST-176253,Mohammed Fowdar,Male,56,81,Mechanic,Yes,No,Mauritius,Port Louis
CUST-181257,Aisha Bissessur,Female,24,42,Plumber,No,No,Mauritius,Plaines Wilhems
CUST-195760,Raj Mungur,Male,34,52,Farmer,Yes,No,Mauritius,Rivière du Rempart
CUST-943950,Nitin Suntoo,Male,28,33,Doctor,No,Yes,Mauritius,Vacoas-Phoenix
CUST-276923,Anita Nunkoo,Female,45,58,Factory Supervisor,Yes,Yes,Mauritius,Moka
CUST-242559,Usha Bundhun,Female,43,66,Accountant,Yes,No,Mauritius,Port Louis
CUST-355486,Jean-Marie Fowdar,Male,24,48,Marketing Officer,No,No,Mauritius,Flacq
CUST-138100,Eric Callychurn,Male,53,71,Real Estate Agent,No,Yes,Mauritius,Port Louis
CUST-607377,David Gungah,Male,25,32,Accountant,Yes,Yes,Mauritius,Savanne
CUST-901783,Asha Rughoonauth,Female,48,48,Logistics Coordinator,No,No,Mauritius,Moka
CUST-348755,Laurent Suntoo,Male,33,53,Tourism Officer,No,Yes,Mauritius,Port Louis
CUST-907365,Dinesh Baguant,Male,30,42,Plumber,No,Yes,Mauritius,Port Louis
CUST-860302,Malini Rughoonauth,Female,25,50,Waiter,No,Yes,Mauritius,Plaines Wilhems
CUST-266240,Shreya Boodhun,Female,25,28,Waiter,Yes,No,Mauritius,Vacoas-Phoenix
CUST-946781,Kiran Gungah,Male,40,52,Architect,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-107222,Ziad Teeluck,Male,36,58,Doctor,Yes,Yes,Mauritius,Savanne
CUST-514861,Parveen Moothoosamy,Female,23,32,Bank Officer,No,No,Mauritius,Savanne
CUST-721895,Raj Pillay,Male,23,37,Bank Officer,Yes,No,Mauritius,Vacoas-Phoenix
CUST-547354,Thierry Suntoo,Male,21,43,Nurse,No,No,Mauritius,Port Louis
CUST-470150,Gita Gokool,Female,44,54,Hotel Manager,No,Yes,Mauritius,Port Louis
CUST-692493,Thierry Beeharry,Male,42,55,Contractor,Yes,No,Mauritius,Savanne
CUST-692899,Pooja Baguant,Female,21,41,Carpenter,Yes,No,Mauritius,Plaines Wilhems
CUST-828468,Nicolas Gounden,Male,36,47,Waiter,No,Yes,Mauritius,Port Louis
CUST-269357,Kiran Ramphul,Male,22,38,Factory Supervisor,No,No,Mauritius,Black River
CUST-346174,David Seeboo,Male,54,56,Electrician,No,No,Mauritius,Moka
CUST-534055,Kiran Ramessur,Male,55,76,Marketing Officer,Yes,No,Mauritius,Curepipe
CUST-881534,Mohammed Ramessur,Male,41,48,Bank Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-227205,Farrukh Bucktowar,Male,56,68,Chef,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-706411,Fatima Beeharry,Female,48,62,Financial Analyst,Yes,No,Mauritius,Vacoas-Phoenix
CUST-651366,Pravesh Lutchmanen,Other,50,74,Sugarcane Worker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-624816,Seema Mootien,Female,36,49,Retail Manager,No,Yes,Mauritius,Curepipe
CUST-907966,Sarita Naidoo,Female,29,45,Waiter,No,Yes,Mauritius,Plaines Wilhems
CUST-897178,Mahesh Ramsamy,Male,26,44,HR Officer,Yes,Yes,Mauritius,Black River
CUST-898683,Pooja Teeluck,Female,29,30,Customs Officer,No,No,Mauritius,Quatre Bornes
CUST-302077,Pravesh Suntoo,Male,38,47,Sales Representative,No,No,Mauritius,Rivière du Rempart
CUST-915525,Seema Seenarain,Female,25,29,Nurse,Yes,Yes,Mauritius,Port Louis
CUST-553862,Sanjeev Fowdar,Other,28,37,Farmer,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-157260,Céline Fowdar,Female,33,33,Police Officer,No,Yes,Mauritius,Port Louis
CUST-869485,Fabrice Dilmohamed,Other,27,41,Plumber,No,No,Mauritius,Flacq
CUST-299559,Geeta Callychurn,Female,37,47,Waiter,No,No,Mauritius,Curepipe
CUST-945324,Sanjeev Dabeesing,Male,56,58,Chef,Yes,Yes,Mauritius,Plaines Wilhems
CUST-412837,Anand Curpen,Male,44,50,Lawyer,No,No,Mauritius,Grand Port
CUST-333646,Nisha Bissessur,Female,40,57,Sugarcane Worker,No,Yes,Mauritius,Vacoas-Phoenix
CUST-299747,Ziad Issack,Male,37,50,Factory Supervisor,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-579743,Laetitia Seeboo,Female,34,43,Mechanic,No,No,Mauritius,Plaines Wilhems
CUST-415891,Nicolas Lutchmanen,Other,25,32,HR Officer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-134256,Yogesh Lutchmanen,Male,54,71,Electrician,Yes,No,Mauritius,Grand Port
CUST-260422,Seema Gounden,Female,27,52,Accountant,No,No,Mauritius,Vacoas-Phoenix
CUST-376295,Meena Moothoosamy,Female,22,28,Nurse,No,Yes,Mauritius,Vacoas-Phoenix
CUST-339474,Kavita Permalloo,Female,45,62,Fisherman,Yes,Yes,Mauritius,Port Louis
CUST-393948,Parveen Bucktowar,Female,25,38,Security Guard,No,Yes,Mauritius,Savanne
CUST-890512,Véronique Rughooputh,Female,31,55,Factory Supervisor,Yes,Yes,Mauritius,Port Louis
CUST-931738,Shreya Bucktowar,Female,19,26,Civil Servant,Yes,Yes,Mauritius,Port Louis
CUST-213043,Radha Fowdar,Female,24,30,Tourism Officer,Yes,Yes,Mauritius,Port Louis
CUST-528124,Jean-Marie Nunkoo,Male,25,39,HR Officer,Yes,Yes,Mauritius,Black River
CUST-482940,David Moothoosamy,Male,20,20,HR Officer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-464247,Lata Bucktowar,Female,40,64,Electrician,Yes,Yes,Mauritius,Port Louis
CUST-158772,Anand Dilmohamed,Male,50,52,Mechanic,Yes,No,Mauritius,Vacoas-Phoenix
CUST-130454,Marie Gokool,Female,31,37,Architect,Yes,Yes,Mauritius,Port Louis
CUST-171409,Zara Moothoosamy,Female,52,77,Waiter,Yes,Yes,Mauritius,Rivière du Rempart
CUST-794070,Yannick Ramdenee,Male,26,51,Retail Manager,No,Yes,Mauritius,Vacoas-Phoenix
CUST-953880,Kavita Pillay,Female,29,52,Sales Representative,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-773388,Rekha Teeluck,Female,24,44,Port Authority Officer,No,No,Mauritius,Savanne
CUST-291760,Ajay Ramjuttun,Male,38,46,Doctor,No,No,Mauritius,Moka
CUST-562113,Fabrice Appasamy,Male,32,36,Customs Officer,Yes,No,Mauritius,Rivière du Rempart
CUST-263107,Suresh Issack,Male,38,48,Cleaner,Yes,No,Mauritius,Grand Port
CUST-847227,Yogesh Ramessur,Male,45,53,Insurance Broker,Yes,Yes,Mauritius,Rivière du Rempart
CUST-701257,Laetitia Pillay,Female,35,59,Engineer,Yes,Yes,Mauritius,Port Louis
CUST-225017,Dinesh Gounden,Male,38,54,Logistics Coordinator,Yes,Yes,Mauritius,Black River
CUST-946559,Parveen Nagapen,Female,56,79,Contractor,Yes,Yes,Mauritius,Rivière du Rempart
CUST-405500,Vikram Gungah,Male,29,51,Nurse,Yes,Yes,Mauritius,Grand Port
CUST-747234,Vinod Bucktowar,Male,30,38,Carpenter,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-206979,Pooja Gungah,Female,42,47,Mechanic,Yes,No,Mauritius,Quatre Bornes
CUST-331013,Fatima Gokool,Female,38,55,Logistics Coordinator,Yes,Yes,Mauritius,Port Louis
CUST-251353,Ziad Permalloo,Male,25,28,Farmer,Yes,No,Mauritius,Black River
CUST-777431,Mohammed Soobroy,Male,31,43,Driver,Yes,Yes,Mauritius,Black River
CUST-403978,Jean-Marie Elahee,Male,33,42,Bank Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-633279,Pravesh Gungah,Male,32,51,Waiter,No,Yes,Mauritius,Plaines Wilhems
CUST-110825,Anita Ramdenee,Female,25,36,Contractor,No,No,Mauritius,Port Louis
CUST-926301,Sanjay Elahee,Male,56,77,HR Officer,No,No,Mauritius,Moka
CUST-547887,Kevin Callychurn,Male,45,65,Tourism Officer,Yes,No,Mauritius,Savanne
CUST-574323,Imran Issack,Male,33,48,Customs Officer,No,Yes,Mauritius,Port Louis
CUST-261072,Christine Fowdar,Female,41,41,Sales Representative,Yes,No,Mauritius,Grand Port
CUST-948844,Yannick Permalloo,Other,54,73,Retail Manager,Yes,No,Mauritius,Flacq
CUST-721311,Yannick Permalloo,Male,24,33,Business Owner,Yes,No,Mauritius,Quatre Bornes
CUST-144083,Gita Dilmohamed,Female,28,32,Waiter,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-343889,Vinod Callychurn,Male,35,48,Pharmacist,No,Yes,Mauritius,Moka
CUST-857826,Kevin Bucktowar,Male,48,57,Mechanic,Yes,No,Mauritius,Grand Port
CUST-371800,Véronique Mungur,Female,20,39,Insurance Broker,Yes,No,Mauritius,Port Louis
CUST-212165,Isabelle Rughooputh,Female,59,66,Textile Worker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-838588,Sarita Torabally,Female,33,38,Engineer,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-920102,Rekha Issack,Female,30,32,Fisherman,No,Yes,Mauritius,Black River
CUST-556592,Yogesh Permalloo,Male,29,46,Sales Representative,No,No,Mauritius,Plaines Wilhems
CUST-900667,Priya Bundhun,Female,25,43,Business Owner,No,No,Mauritius,Flacq
CUST-424328,Vikram Hurree,Male,47,56,Retail Manager,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-626884,Sophie Fowdar,Female,58,73,HR Officer,No,Yes,Mauritius,Vacoas-Phoenix
CUST-913630,Pravesh Bhugon,Male,32,55,Farmer,No,No,Mauritius,Quatre Bornes
CUST-425889,Radha Aubeeluck,Female,57,81,Business Owner,No,Yes,Mauritius,Plaines Wilhems
CUST-740171,Kevin Ramphul,Male,49,53,Marketing Officer,Yes,Yes,Mauritius,Port Louis
CUST-420484,Kevin Lutchmanen,Male,33,55,Engineer,Yes,No,Mauritius,Port Louis
CUST-327497,Fatima Appasamy,Female,40,65,Business Owner,No,No,Mauritius,Quatre Bornes
CUST-834021,Raj Veerasamy,Male,32,35,Accountant,No,No,Mauritius,Port Louis
CUST-739013,Laurent Soobroy,Male,36,55,Contractor,No,Yes,Mauritius,Moka
CUST-308837,Navin Busgopaul,Male,21,24,Sugarcane Worker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-529728,David Dabeesing,Male,41,41,Factory Supervisor,Yes,Yes,Mauritius,Port Louis
CUST-269128,Jean-Marie Aubeeluck,Male,20,37,Plumber,Yes,No,Mauritius,Plaines Wilhems
CUST-437395,Mahesh Ramsamy,Male,49,69,Nurse,No,Yes,Mauritius,Plaines Wilhems
CUST-676542,Jayshree Gokool,Female,49,71,Civil Servant,No,Yes,Mauritius,Quatre Bornes
CUST-792044,Ajay Ramdenee,Male,27,51,Chef,Yes,Yes,Mauritius,Rivière du Rempart
CUST-553189,Sarita Busgopaul,Female,29,34,Logistics Coordinator,No,Yes,Mauritius,Vacoas-Phoenix
CUST-316855,Sophie Curpen,Female,33,49,Contractor,No,Yes,Mauritius,Plaines Wilhems
CUST-883269,Roshan Nagapen,Male,37,39,Insurance Broker,No,Yes,Mauritius,Vacoas-Phoenix
CUST-967331,Sarita Peerthum,Female,28,52,Security Guard,Yes,No,Mauritius,Rivière du Rempart
CUST-678971,Loic Dabeesing,Male,37,46,Software Developer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-310894,Malini Ramdenee,Female,29,36,Cleaner,Yes,Yes,Mauritius,Black River
CUST-334677,Navin Rughooputh,Male,21,32,Mechanic,No,Yes,Mauritius,Flacq
CUST-901378,Sanjay Luchmun,Male,18,41,Teacher,No,No,Mauritius,Rivière du Rempart
CUST-145559,Rekha Naidoo,Female,22,35,Fisherman,Yes,Yes,Mauritius,Moka
CUST-205330,Sarita Chundunsing,Female,47,67,Architect,Yes,Yes,Mauritius,Moka
CUST-566191,Amina Ramjuttun,Female,58,71,Business Owner,No,Yes,Mauritius,Grand Port
CUST-707707,Vinod Nagapen,Male,32,49,Pharmacist,No,No,Mauritius,Moka
CUST-808372,Sophie Aubeeluck,Female,34,34,Police Officer,No,No,Mauritius,Grand Port
CUST-503148,Stéphane Appasamy,Male,24,48,Factory Supervisor,No,Yes,Mauritius,Port Louis
CUST-423011,Patrick Dilmohamed,Male,36,55,Insurance Broker,Yes,No,Mauritius,Grand Port
CUST-803764,Manoj Beeharry,Male,24,37,Civil Servant,No,No,Mauritius,Vacoas-Phoenix
CUST-123566,Seema Ramjuttun,Female,38,52,Architect,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-718938,Laurent Dabeesing,Male,56,65,Engineer,No,No,Mauritius,Rivière du Rempart
CUST-680120,Sanjeev Ramsamy,Male,26,51,Cleaner,No,No,Mauritius,Black River
CUST-686311,Usha Nunkoo,Female,45,56,Contractor,No,No,Mauritius,Plaines Wilhems
CUST-941721,Navin Elahee,Male,19,38,Insurance Broker,No,Yes,Mauritius,Savanne
CUST-979645,Loic Ramessur,Male,31,45,Real Estate Agent,No,Yes,Mauritius,Grand Port
CUST-947697,Vinod Appasamy,Male,23,40,Software Developer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-378104,Sarita Lutchmanen,Female,30,39,Electrician,Yes,Yes,Mauritius,Moka
CUST-110394,Navin Callychurn,Male,25,35,Factory Supervisor,Yes,Yes,Mauritius,Port Louis
CUST-140983,Ravi Moothoosamy,Male,31,43,Security Guard,No,Yes,Mauritius,Port Louis
CUST-383702,Sarita Issack,Female,32,49,Lawyer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-665836,Priya Curpen,Female,29,47,Sugarcane Worker,Yes,Yes,Mauritius,Grand Port
CUST-954383,Farrukh Mungur,Male,40,57,Sugarcane Worker,Yes,No,Mauritius,Plaines Wilhems
CUST-464519,Rekha Curpen,Female,55,68,Pharmacist,Yes,Yes,Mauritius,Quatre Bornes
CUST-113343,Leila Ramful,Female,31,32,Civil Servant,Yes,Yes,Mauritius,Black River
CUST-811799,Asha Peerthum,Female,26,38,Software Developer,No,Yes,Mauritius,Port Louis
CUST-407006,Kiran Hurree,Male,28,31,Sugarcane Worker,No,Yes,Mauritius,Vacoas-Phoenix
CUST-985701,Sarita Mungur,Female,51,60,Marketing Officer,No,Yes,Mauritius,Rivière du Rempart
CUST-120453,Vandana Rughooputh,Female,36,56,Business Owner,No,Yes,Mauritius,Savanne
CUST-218487,Rajesh Lutchmanen,Male,33,53,Tourism Officer,No,No,Mauritius,Vacoas-Phoenix
CUST-342143,Vishal Gounden,Male,24,32,Financial Analyst,No,No,Mauritius,Port Louis
CUST-512504,Manoj Boodhun,Male,33,48,Architect,No,No,Mauritius,Flacq
CUST-272841,Stéphane Ramful,Male,28,37,Nurse,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-439326,Divya Ramphul,Female,57,68,Contractor,No,No,Mauritius,Port Louis
CUST-286919,David Veerasamy,Male,53,58,Mechanic,Yes,Yes,Mauritius,Grand Port
CUST-778970,Nicolas Baguant,Male,22,43,Financial Analyst,No,Yes,Mauritius,Plaines Wilhems
CUST-507683,Samira Teeluck,Female,35,44,Textile Worker,No,No,Mauritius,Grand Port
CUST-558304,Fabrice Ramjuttun,Male,27,37,Factory Supervisor,Yes,Yes,Mauritius,Flacq
CUST-612857,Sandrine Ramsamy,Female,32,34,Retail Manager,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-274298,Nicolas Bundhun,Male,53,75,Cleaner,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-790395,Stéphane Seenarain,Male,35,40,Accountant,Yes,No,Mauritius,Plaines Wilhems
CUST-585820,Ashish Baguant,Male,30,45,Factory Supervisor,No,No,Mauritius,Flacq
CUST-358348,Yogesh Rughooputh,Male,26,45,Carpenter,No,No,Mauritius,Flacq
CUST-712846,Yannick Issack,Male,48,69,Bank Officer,Yes,No,Mauritius,Port Louis
CUST-525805,Sandrine Bundhun,Female,38,41,Insurance Broker,No,No,Mauritius,Grand Port
CUST-169793,Nisha Pillay,Female,33,34,Plumber,Yes,Yes,Mauritius,Grand Port
CUST-370874,Manoj Mohit,Male,26,40,Logistics Coordinator,No,No,Mauritius,Rivière du Rempart
CUST-325259,Lucie Baguant,Female,30,41,Police Officer,No,No,Mauritius,Vacoas-Phoenix
CUST-973743,Zara Ramphul,Female,58,83,Logistics Coordinator,Yes,No,Mauritius,Flacq
CUST-309126,Reena Moothoosamy,Female,35,43,Financial Analyst,Yes,Yes,Mauritius,Grand Port
CUST-660270,Nitin Seetaram,Male,31,31,Hotel Manager,Yes,Yes,Mauritius,Flacq
CUST-925769,Laurent Mohit,Male,35,37,Driver,Yes,Yes,Mauritius,Savanne
CUST-597480,Rajesh Seetaram,Male,46,62,Textile Worker,Yes,Yes,Mauritius,Grand Port
CUST-669696,Sophie Teeluck,Female,30,45,Driver,Yes,No,Mauritius,Vacoas-Phoenix
CUST-431318,Sushma Issack,Female,25,46,Engineer,No,Yes,Mauritius,Port Louis
CUST-442585,Farrukh Nagapen,Male,37,58,Tourism Officer,No,Yes,Mauritius,Rivière du Rempart
CUST-206458,Navin Gounden,Male,40,56,Chef,Yes,No,Mauritius,Savanne
CUST-406747,Vandana Elahee,Female,42,50,Farmer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-497305,Leila Aubeeluck,Female,53,58,Waiter,No,Yes,Mauritius,Curepipe
CUST-953155,Patrick Dilmohamed,Other,31,43,Retail Manager,No,No,Mauritius,Moka
CUST-458041,Sushma Nunkoo,Female,21,22,Contractor,Yes,Yes,Mauritius,Port Louis
CUST-681019,Yogesh Ramjuttun,Male,58,68,Customs Officer,Yes,Yes,Mauritius,Flacq
CUST-843304,Céline Rughoonauth,Female,32,42,Factory Supervisor,Yes,Yes,Mauritius,Flacq
CUST-647427,Gita Mungur,Female,38,47,Financial Analyst,Yes,No,Mauritius,Grand Port
CUST-641802,Navin Veerasamy,Male,40,49,Contractor,No,No,Mauritius,Savanne
CUST-963906,Parveen Ramful,Female,35,59,Port Authority Officer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-877935,Divya Chundunsing,Female,26,29,Waiter,Yes,Yes,Mauritius,Port Louis
CUST-712165,Patrick Aubeeluck,Male,45,59,Textile Worker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-770352,Sarita Elahee,Female,48,67,HR Officer,Yes,No,Mauritius,Port Louis
CUST-708802,Véronique Peerthum,Female,36,52,Bank Officer,No,No,Mauritius,Vacoas-Phoenix
CUST-546120,Aisha Dilmohamed,Female,34,49,Factory Supervisor,No,Yes,Mauritius,Port Louis
CUST-131126,Nicolas Baguant,Male,23,29,Real Estate Agent,No,No,Mauritius,Vacoas-Phoenix
CUST-185895,Vishal Veerasamy,Male,22,40,Pharmacist,No,Yes,Mauritius,Plaines Wilhems
CUST-111908,Véronique Fowdar,Female,30,30,Contractor,Yes,Yes,Mauritius,Savanne
CUST-488399,Raj Gounden,Male,29,39,Police Officer,No,No,Mauritius,Flacq
CUST-193774,Céline Ramful,Female,58,78,Electrician,Yes,No,Mauritius,Curepipe
CUST-976750,Priya Veerasamy,Female,47,68,Electrician,Yes,Yes,Mauritius,Black River
CUST-880573,Pradeep Aubeeluck,Male,40,43,Business Owner,Yes,Yes,Mauritius,Port Louis
CUST-994258,Yogesh Seenarain,Male,35,53,Customs Officer,No,Yes,Mauritius,Moka
CUST-227153,Sanjay Suntoo,Male,25,32,Marketing Officer,Yes,Yes,Mauritius,Black River
CUST-936345,Sanjay Appasamy,Male,59,62,Insurance Broker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-413877,Kavita Seenarain,Female,31,37,Logistics Coordinator,Yes,No,Mauritius,Port Louis
CUST-933696,Véronique Busgopaul,Female,23,48,Real Estate Agent,No,Yes,Mauritius,Grand Port
CUST-561237,Radha Seenarain,Female,34,36,Tourism Officer,No,No,Mauritius,Flacq
CUST-353749,Isabelle Suntoo,Female,52,77,Contractor,Yes,Yes,Mauritius,Moka
CUST-887769,Yogesh Bhugon,Male,53,66,Accountant,No,No,Mauritius,Rivière du Rempart
CUST-782268,Nathalie Mohit,Female,18,28,Farmer,No,Yes,Mauritius,Flacq
CUST-474413,Reena Issack,Female,53,64,Business Owner,Yes,No,Mauritius,Plaines Wilhems
CUST-743242,Radha Rughoonauth,Female,28,29,Retail Manager,Yes,No,Mauritius,Rivière du Rempart
CUST-996805,Amina Lutchmanen,Female,20,25,Textile Worker,No,No,Mauritius,Savanne
CUST-409314,Deepak Gokool,Male,51,56,Real Estate Agent,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-956686,Fatima Bissessur,Female,52,74,Sales Representative,Yes,Yes,Mauritius,Quatre Bornes
CUST-584260,Ajay Busgopaul,Male,37,47,Tourism Officer,No,No,Mauritius,Savanne
CUST-491438,Mohammed Boodhun,Male,36,39,Nurse,Yes,Yes,Mauritius,Port Louis
CUST-376885,Nicolas Ramsamy,Male,49,53,Port Authority Officer,No,Yes,Mauritius,Savanne
CUST-376087,Malini Bundhun,Female,47,67,Lawyer,No,No,Mauritius,Port Louis
CUST-720733,Seema Torabally,Female,53,63,Tourism Officer,Yes,No,Mauritius,Flacq
CUST-619356,Sunita Nagapen,Female,36,48,Lawyer,Yes,Yes,Mauritius,Port Louis
CUST-999883,Sarita Peerthum,Female,58,66,Contractor,No,No,Mauritius,Vacoas-Phoenix
CUST-997244,Christine Ramphul,Female,60,82,Pharmacist,No,No,Mauritius,Port Louis
CUST-575542,Usha Ramphul,Female,23,31,Driver,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-927154,Sanjeev Ramphul,Male,51,54,Farmer,No,Yes,Mauritius,Plaines Wilhems
CUST-628353,Nicolas Soobroy,Male,34,58,Real Estate Agent,Yes,No,Mauritius,Plaines Wilhems
CUST-783566,Roshan Pillay,Male,31,54,Carpenter,Yes,Yes,Mauritius,Plaines Wilhems
CUST-597964,Zara Peerthum,Female,38,52,Civil Servant,No,Yes,Mauritius,Plaines Wilhems
CUST-113061,Priya Ramjuttun,Female,21,40,Business Owner,No,Yes,Mauritius,Rivière du Rempart
CUST-295338,Laurent Lutchmanen,Male,34,51,Retail Manager,No,Yes,Mauritius,Grand Port
CUST-374691,Yannick Boodhun,Male,52,54,Factory Supervisor,Yes,Yes,Mauritius,Moka
CUST-584258,Christine Pillay,Female,26,30,Civil Servant,No,No,Mauritius,Port Louis
CUST-823665,Vikram Luchmun,Male,32,47,Waiter,No,Yes,Mauritius,Flacq
CUST-489264,Marie Beeharry,Female,57,81,Pharmacist,Yes,Yes,Mauritius,Moka
CUST-203589,Lata Seeboo,Female,32,52,Police Officer,Yes,No,Mauritius,Flacq
CUST-715914,Eric Lutchmanen,Male,30,53,Sugarcane Worker,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-526638,Mohammed Fowdar,Male,32,38,Mechanic,Yes,No,Mauritius,Port Louis
CUST-931993,Usha Seeboo,Female,35,39,Mechanic,No,Yes,Mauritius,Plaines Wilhems
CUST-539579,Isabelle Issack,Female,38,41,Software Developer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-552587,Asha Chundunsing,Female,48,51,Farmer,Yes,Yes,Mauritius,Rivière du Rempart
CUST-518755,Shreya Appasamy,Female,33,47,Factory Supervisor,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-451504,Rajesh Ramjuttun,Male,49,73,Pharmacist,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-477897,Suresh Fowdar,Male,35,41,Sales Representative,Yes,Yes,Mauritius,Grand Port
CUST-428192,Vandana Ramjuttun,Female,30,30,Doctor,Yes,No,Mauritius,Plaines Wilhems
CUST-112922,Véronique Fowdar,Female,40,40,Logistics Coordinator,Yes,No,Mauritius,Port Louis
CUST-573401,Rajesh Naidoo,Male,42,47,Factory Supervisor,Yes,Yes,Mauritius,Plaines Wilhems
CUST-143260,Asha Fowdar,Female,36,59,Insurance Broker,No,Yes,Mauritius,Moka
CUST-294655,Usha Permalloo,Female,21,24,Teacher,No,No,Mauritius,Vacoas-Phoenix
CUST-527308,Imran Aubeeluck,Male,25,50,Business Owner,No,Yes,Mauritius,Flacq
CUST-596984,Sanjeev Bissessur,Male,28,28,Logistics Coordinator,No,No,Mauritius,Plaines Wilhems
CUST-965130,Kavita Permalloo,Female,28,35,Bank Officer,No,Yes,Mauritius,Plaines Wilhems
CUST-779420,Ashish Mohit,Male,40,52,Civil Servant,Yes,No,Mauritius,Plaines Wilhems
CUST-892019,Vinod Beeharry,Male,19,21,Police Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-289052,Patrick Teeluck,Male,45,57,Contractor,Yes,Yes,Mauritius,Black River
CUST-755894,Gita Naidoo,Female,28,39,Electrician,Yes,Yes,Mauritius,Quatre Bornes
CUST-182735,Vandana Nagapen,Female,29,49,Logistics Coordinator,No,Yes,Mauritius,Curepipe
CUST-461702,Divya Beeharry,Female,35,57,Carpenter,No,Yes,Mauritius,Grand Port
